Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1.0,1.0,-0.1,-0.1,0.0,1.0,0.0
1.0,2.0,3.1,3.0,2.0,1.0,0.0
1.0,3.0,-0.30000000000000004,2.7,2.0,1.0,0.0
1.0,4.0,-0.30000000000000004,2.4000000000000004,0.0,1.0,0.0
1.0,5.0,-0.30000000000000004,2.1000000000000005,1.0,1.0,0.0
1.0,6.0,0.1,2.2000000000000006,1.0,1.0,0.0
1.0,7.0,-0.1,2.1000000000000005,1.0,1.0,0.0
1.0,8.0,-0.1,2.0000000000000004,1.0,1.0,1.0
2.0,1.0,0.1,0.1,2.0,1.0,0.0
2.0,2.0,-0.1,0.0,1.0,1.0,0.0
2.0,3.0,-0.1,-0.1,2.0,1.0,0.0
2.0,4.0,-0.1,-0.2,1.0,1.0,0.0
2.0,5.0,-0.1,-0.30000000000000004,1.0,1.0,0.0
2.0,6.0,-0.1,-0.4,1.0,1.0,0.0
2.0,7.0,-0.1,-0.5,2.0,1.0,0.0
2.0,8.0,-40.1,-40.6,2.0,1.0,1.0
3.0,1.0,-0.30000000000000004,-0.30000000000000004,0.0,1.0,0.0
3.0,2.0,-0.30000000000000004,-0.6000000000000001,0.0,1.0,0.0
3.0,3.0,-0.30000000000000004,-0.9000000000000001,1.0,1.0,0.0
3.0,4.0,-0.1,-1.0000000000000002,1.0,1.0,0.0
3.0,5.0,2.9,1.8999999999999997,1.0,1.0,0.0
3.0,6.0,-0.1,1.7999999999999996,1.0,1.0,0.0
3.0,7.0,-0.30000000000000004,1.4999999999999996,1.0,1.0,1.0
4.0,1.0,0.1,0.1,2.0,1.0,0.0
4.0,2.0,0.1,0.2,0.0,1.0,0.0
4.0,3.0,0.1,0.30000000000000004,3.0,1.0,0.0
4.0,4.0,0.1,0.4,2.0,1.0,0.0
4.0,5.0,0.1,0.5,1.0,1.0,0.0
4.0,6.0,-0.30000000000000004,0.19999999999999996,3.0,1.0,0.0
4.0,7.0,-0.1,0.09999999999999995,3.0,1.0,0.0
4.0,8.0,0.1,0.19999999999999996,0.0,1.0,0.0
4.0,9.0,-0.1,0.09999999999999995,3.0,1.0,0.0
4.0,10.0,-0.1,-5.551115123125783e-17,1.0,1.0,0.0
4.0,11.0,-0.1,-0.10000000000000006,1.0,1.0,0.0
4.0,12.0,-0.30000000000000004,-0.40000000000000013,2.0,1.0,0.0
4.0,13.0,-0.1,-0.5000000000000001,1.0,1.0,0.0
4.0,14.0,-0.30000000000000004,-0.8000000000000002,0.0,1.0,1.0
5.0,1.0,-0.1,-0.1,3.0,1.0,0.0
5.0,2.0,-0.30000000000000004,-0.4,3.0,1.0,0.0
5.0,3.0,2.9,2.5,3.0,1.0,0.0
5.0,4.0,-0.5,2.0,3.0,1.0,0.0
5.0,5.0,-0.5,1.5,0.0,1.0,0.0
5.0,6.0,2.9,4.4,3.0,1.0,0.0
5.0,7.0,-40.1,-35.7,3.0,1.0,1.0
6.0,1.0,-0.1,-0.1,3.0,1.0,0.0
6.0,2.0,-0.5,-0.6,3.0,1.0,0.0
6.0,3.0,-0.1,-0.7,2.0,1.0,0.0
6.0,4.0,-0.5,-1.2,3.0,1.0,0.0
6.0,5.0,-0.30000000000000004,-1.5,3.0,1.0,0.0
6.0,6.0,-0.1,-1.6,1.0,1.0,0.0
6.0,7.0,-0.5,-2.1,3.0,1.0,1.0
7.0,1.0,-0.30000000000000004,-0.30000000000000004,2.0,1.0,0.0
7.0,2.0,3.1,2.8,0.0,1.0,0.0
7.0,3.0,-0.30000000000000004,2.5,1.0,1.0,0.0
7.0,4.0,-0.1,2.4,3.0,1.0,0.0
7.0,5.0,-0.1,2.3,1.0,1.0,0.0
7.0,6.0,-0.1,2.1999999999999997,2.0,1.0,0.0
7.0,7.0,-0.5,1.6999999999999997,1.0,1.0,0.0
7.0,8.0,-0.5,1.1999999999999997,1.0,1.0,0.0
7.0,9.0,-0.5,0.6999999999999997,0.0,1.0,1.0
8.0,1.0,-0.1,-0.1,3.0,1.0,0.0
8.0,2.0,-0.1,-0.2,1.0,1.0,0.0
8.0,3.0,-0.1,-0.30000000000000004,1.0,1.0,0.0
8.0,4.0,-0.1,-0.4,3.0,1.0,0.0
8.0,5.0,-0.1,-0.5,0.0,1.0,0.0
8.0,6.0,-0.5,-1.0,3.0,1.0,0.0
8.0,7.0,-0.1,-1.1,0.0,1.0,0.0
8.0,8.0,-0.1,-1.2000000000000002,0.0,1.0,0.0
8.0,9.0,-0.1,-1.3000000000000003,2.0,1.0,0.0
8.0,10.0,-0.1,-1.4000000000000004,2.0,1.0,0.0
8.0,11.0,-0.5,-1.9000000000000004,0.0,1.0,0.0
8.0,12.0,2.9,0.9999999999999996,0.0,1.0,0.0
8.0,13.0,-0.5,0.49999999999999956,3.0,1.0,0.0
8.0,14.0,2.9,3.3999999999999995,2.0,1.0,0.0
8.0,15.0,-0.30000000000000004,3.0999999999999996,0.0,1.0,1.0
9.0,1.0,-0.1,-0.1,3.0,1.0,0.0
9.0,2.0,-0.30000000000000004,-0.4,0.0,1.0,0.0
9.0,3.0,-0.1,-0.5,1.0,1.0,0.0
9.0,4.0,-0.1,-0.6,3.0,1.0,0.0
9.0,5.0,-0.1,-0.7,3.0,1.0,0.0
9.0,6.0,-0.1,-0.7999999999999999,3.0,1.0,0.0
9.0,7.0,-0.30000000000000004,-1.1,3.0,1.0,0.0
9.0,8.0,-0.5,-1.6,0.0,1.0,0.0
