Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1.0,1.0,3.1,3.1,0.0,1.0,0.0
1.0,2.0,-0.30000000000000004,2.8,1.0,1.0,0.0
1.0,3.0,-40.1,-37.300000000000004,1.0,1.0,1.0
2.0,1.0,-0.30000000000000004,-0.30000000000000004,2.0,1.0,0.0
2.0,2.0,-0.30000000000000004,-0.6000000000000001,1.0,1.0,0.0
2.0,3.0,-0.1,-0.7000000000000001,3.0,1.0,0.0
2.0,4.0,-0.30000000000000004,-1.0,3.0,1.0,0.0
2.0,5.0,-0.5,-1.5,1.0,1.0,0.0
2.0,6.0,-0.5,-2.0,3.0,1.0,0.0
2.0,7.0,-0.5,-2.5,3.0,1.0,0.0
2.0,8.0,-0.30000000000000004,-2.8,0.0,1.0,1.0
3.0,1.0,0.1,0.1,2.0,1.0,0.0
3.0,2.0,-0.1,0.0,0.0,1.0,0.0
3.0,3.0,-0.1,-0.1,0.0,1.0,0.0
3.0,4.0,-0.1,-0.2,2.0,1.0,0.0
3.0,5.0,-0.30000000000000004,-0.5,2.0,1.0,0.0
3.0,6.0,-0.1,-0.6,3.0,1.0,0.0
3.0,7.0,-0.5,-1.1,1.0,1.0,0.0
3.0,8.0,-0.1,-1.2000000000000002,0.0,1.0,0.0
3.0,9.0,-0.30000000000000004,-1.5000000000000002,2.0,1.0,0.0
3.0,10.0,-0.1,-1.6000000000000003,3.0,1.0,0.0
3.0,11.0,-40.1,-41.7,0.0,1.0,1.0
4.0,1.0,0.1,0.1,1.0,1.0,0.0
4.0,2.0,-0.30000000000000004,-0.20000000000000004,0.0,1.0,0.0
4.0,3.0,-0.1,-0.30000000000000004,3.0,1.0,0.0
4.0,4.0,-0.1,-0.4,3.0,1.0,0.0
4.0,5.0,-0.30000000000000004,-0.7000000000000001,1.0,1.0,0.0
4.0,6.0,-0.30000000000000004,-1.0,3.0,1.0,0.0
4.0,7.0,-0.1,-1.1,1.0,1.0,0.0
4.0,8.0,-0.1,-1.2000000000000002,1.0,1.0,0.0
4.0,9.0,2.9,1.6999999999999997,1.0,1.0,1.0
5.0,1.0,-0.30000000000000004,-0.30000000000000004,2.0,1.0,0.0
5.0,2.0,3.1,2.8,0.0,1.0,0.0
5.0,3.0,-0.30000000000000004,2.5,1.0,1.0,0.0
5.0,4.0,-0.5,2.0,3.0,1.0,0.0
5.0,5.0,-0.1,1.9,3.0,1.0,0.0
5.0,6.0,-40.1,-38.2,1.0,1.0,1.0
6.0,1.0,-0.1,-0.1,2.0,1.0,0.0
6.0,2.0,0.1,0.0,2.0,1.0,0.0
6.0,3.0,0.1,0.1,2.0,1.0,0.0
6.0,4.0,0.1,0.2,1.0,1.0,0.0
6.0,5.0,-0.1,0.1,2.0,1.0,0.0
6.0,6.0,0.1,0.2,0.0,1.0,0.0
6.0,7.0,0.1,0.30000000000000004,0.0,1.0,0.0
6.0,8.0,-0.30000000000000004,0.0,2.0,1.0,0.0
6.0,9.0,2.9,2.9,0.0,1.0,0.0
6.0,10.0,-0.5,2.4,3.0,1.0,0.0
