Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1.0,1.0,-0.30000000000000004,-0.30000000000000004,0.0,1.0,0.0
1.0,2.0,-0.30000000000000004,-0.6000000000000001,3.0,1.0,0.0
1.0,3.0,-0.30000000000000004,-0.9000000000000001,2.0,1.0,0.0
1.0,4.0,-0.1,-1.0000000000000002,1.0,1.0,0.0
1.0,5.0,-0.1,-1.1000000000000003,3.0,1.0,0.0
1.0,6.0,-0.1,-1.2000000000000004,1.0,1.0,0.0
1.0,7.0,-0.30000000000000004,-1.5000000000000004,3.0,1.0,1.0
2.0,1.0,-0.30000000000000004,-0.30000000000000004,3.0,1.0,0.0
2.0,2.0,-0.1,-0.4,2.0,1.0,0.0
2.0,3.0,0.1,-0.30000000000000004,2.0,1.0,0.0
2.0,4.0,-0.1,-0.4,3.0,1.0,0.0
2.0,5.0,0.1,-0.30000000000000004,1.0,1.0,0.0
2.0,6.0,-0.1,-0.4,0.0,1.0,0.0
2.0,7.0,-0.30000000000000004,-0.7000000000000001,0.0,1.0,0.0
2.0,8.0,-0.1,-0.8,0.0,1.0,0.0
2.0,9.0,-0.5,-1.3,0.0,1.0,1.0
3.0,1.0,0.1,0.1,2.0,1.0,0.0
3.0,2.0,-0.1,0.0,3.0,1.0,0.0
3.0,3.0,0.1,0.1,2.0,1.0,0.0
3.0,4.0,-0.1,0.0,0.0,1.0,0.0
3.0,5.0,-0.30000000000000004,-0.30000000000000004,2.0,1.0,0.0
3.0,6.0,-0.30000000000000004,-0.6000000000000001,2.0,1.0,0.0
3.0,7.0,-0.30000000000000004,-0.9000000000000001,3.0,1.0,0.0
3.0,8.0,-0.30000000000000004,-1.2000000000000002,0.0,1.0,1.0
4.0,1.0,-0.1,-0.1,1.0,1.0,0.0
4.0,2.0,9.9,9.8,3.0,1.0,0.0
4.0,3.0,-0.5,9.3,1.0,1.0,0.0
4.0,4.0,-0.1,9.200000000000001,0.0,1.0,0.0
4.0,5.0,-0.1,9.100000000000001,3.0,1.0,0.0
4.0,6.0,-0.1,9.000000000000002,1.0,1.0,0.0
4.0,7.0,-0.5,8.500000000000002,2.0,1.0,1.0
5.0,1.0,-0.30000000000000004,-0.30000000000000004,2.0,1.0,0.0
5.0,2.0,-0.5,-0.8,3.0,1.0,0.0
5.0,3.0,-10.1,-10.9,0.0,1.0,1.0
6.0,1.0,-0.5,-0.5,0.0,1.0,0.0
6.0,2.0,-0.5,-1.0,2.0,1.0,0.0
6.0,3.0,-0.1,-1.1,1.0,1.0,0.0
6.0,4.0,-0.5,-1.6,0.0,1.0,0.0
6.0,5.0,-0.1,-1.7000000000000002,1.0,1.0,1.0
7.0,1.0,-10.1,-10.1,1.0,1.0,1.0
8.0,1.0,10.1,10.1,1.0,1.0,0.0
8.0,2.0,-0.1,10.0,0.0,1.0,0.0
8.0,3.0,-10.1,-0.09999999999999964,3.0,1.0,1.0
9.0,1.0,-0.1,-0.1,2.0,1.0,0.0
9.0,2.0,-0.30000000000000004,-0.4,0.0,1.0,0.0
9.0,3.0,-0.1,-0.5,1.0,1.0,0.0
9.0,4.0,-0.30000000000000004,-0.8,1.0,1.0,0.0
9.0,5.0,-0.5,-1.3,3.0,1.0,0.0
9.0,6.0,-0.30000000000000004,-1.6,0.0,1.0,1.0
10.0,1.0,10.1,10.1,2.0,1.0,0.0
10.0,2.0,-0.30000000000000004,9.799999999999999,1.0,1.0,0.0
10.0,3.0,-0.30000000000000004,9.499999999999998,2.0,1.0,0.0
10.0,4.0,0.1,9.599999999999998,2.0,1.0,0.0
10.0,5.0,0.1,9.699999999999998,2.0,1.0,0.0
10.0,6.0,0.1,9.799999999999997,1.0,1.0,0.0
10.0,7.0,0.1,9.899999999999997,3.0,1.0,0.0
10.0,8.0,-0.1,9.799999999999997,1.0,1.0,0.0
10.0,9.0,-0.1,9.699999999999998,2.0,1.0,0.0
10.0,10.0,-0.1,9.599999999999998,3.0,1.0,0.0
10.0,11.0,-0.1,9.499999999999998,2.0,1.0,0.0
10.0,12.0,0.1,9.599999999999998,0.0,1.0,0.0
10.0,13.0,0.1,9.699999999999998,3.0,1.0,0.0
10.0,14.0,0.1,9.799999999999997,0.0,1.0,0.0
10.0,15.0,-0.30000000000000004,9.499999999999996,0.0,1.0,1.0
11.0,1.0,0.1,0.1,1.0,1.0,0.0
11.0,2.0,0.1,0.2,1.0,1.0,0.0
11.0,3.0,0.1,0.30000000000000004,1.0,1.0,0.0
11.0,4.0,0.1,0.4,3.0,1.0,0.0
11.0,5.0,0.1,0.5,3.0,1.0,0.0
11.0,6.0,0.1,0.6,1.0,1.0,0.0
11.0,7.0,0.1,0.7,1.0,1.0,0.0
11.0,8.0,0.1,0.7999999999999999,2.0,1.0,0.0
